t,ball,x_mm,y_mm,z_mm,v_mm_s,mode
1.61500,1,1102.612,59.464,28.575,785.6,Rolling
1.62000,1,1106.537,59.598,28.575,785.1,Rolling
1.62500,1,1110.459,59.732,28.575,784.6,Rolling
1.63000,1,1114.378,59.866,28.575,784.1,Rolling
1.63500,1,1118.295,60.000,28.575,783.6,Rolling
1.64000,1,1122.209,60.134,28.575,783.1,Rolling
1.64500,1,1126.121,60.268,28.575,782.6,Rolling
1.65000,1,1130.031,60.402,28.575,782.1,Rolling
1.65500,1,1133.938,60.536,28.575,781.6,Rolling
1.66000,1,1137.843,60.669,28.575,781.2,Rolling
1.66500,1,1141.745,60.803,28.575,780.7,Rolling
1.67000,1,1145.645,60.936,28.575,780.2,Rolling
1.67500,1,1149.542,61.070,28.575,779.7,Rolling
1.68000,1,1153.437,61.203,28.575,779.2,Rolling
1.68500,1,1157.330,61.336,28.575,778.7,Rolling
1.69000,1,1161.220,61.469,28.575,778.2,Rolling
1.69500,1,1165.107,61.602,28.575,777.7,Rolling
1.70000,1,1168.992,61.735,28.575,777.2,Rolling
1.70500,1,1172.875,61.868,28.575,776.7,Rolling
1.71000,1,1176.755,62.001,28.575,776.2,Rolling
1.71500,1,1180.633,62.134,28.575,775.8,Rolling
1.72000,1,1184.508,62.266,28.575,775.3,Rolling
1.72500,1,1188.381,62.399,28.575,774.8,Rolling
1.73000,1,1192.251,62.531,28.575,774.3,Rolling
1.73500,1,1196.119,62.664,28.575,773.8,Rolling
1.74000,1,1199.985,62.796,28.575,773.3,Rolling
1.74500,1,1203.848,62.928,28.575,772.8,Rolling
1.75000,1,1207.708,63.060,28.575,772.3,Rolling
1.75500,1,1211.567,63.192,28.575,771.8,Rolling
1.76000,1,1215.422,63.324,28.575,771.3,Rolling
1.76500,1,1219.276,63.456,28.575,770.9,Rolling
1.77000,1,1223.126,63.588,28.575,770.4,Rolling
1.77500,1,1226.975,63.720,28.575,769.9,Rolling
1.78000,1,1230.821,63.851,28.575,769.4,Rolling
1.78500,1,1234.664,63.983,28.575,768.9,Rolling
1.79000,1,1238.505,64.114,28.575,768.4,Rolling
1.79500,1,1240.736,64.241,28.699,584.4,Airborne
1.80000,1,1237.858,64.354,29.066,578.2,Airborne
1.80500,1,1234.979,64.466,29.188,576.1,Airborne
1.81000,1,1232.101,64.579,29.065,578.2,Airborne
1.81500,1,1229.222,64.691,28.696,584.4,Airborne
