t,ball,x_mm,y_mm,z_mm,v_mm_s,mode
1.20000,1,1053.025,0.000,28.575,445.8,Rolling
1.20500,0,285.332,0.000,28.575,952.0,Sliding
1.20500,1,1055.253,0.000,28.575,445.3,Rolling
1.21000,0,280.597,0.000,28.575,942.2,Sliding
1.21000,1,1057.478,0.000,28.575,444.8,Rolling
1.21500,0,275.899,0.000,28.575,938.8,Rolling
1.21500,1,1059.701,0.000,28.575,444.3,Rolling
1.22000,0,271.206,0.000,28.575,938.3,Rolling
1.22000,1,1061.922,0.000,28.575,443.8,Rolling
1.22500,0,266.516,0.000,28.575,937.8,Rolling
1.22500,1,1064.140,0.000,28.575,443.4,Rolling
1.23000,0,261.828,0.000,28.575,937.3,Rolling
1.23000,1,1066.355,0.000,28.575,442.9,Rolling
1.23500,0,257.142,0.000,28.575,936.9,Rolling
1.23500,1,1068.568,0.000,28.575,442.4,Rolling
1.24000,0,252.459,0.000,28.575,936.4,Rolling
1.24000,1,1070.779,0.000,28.575,441.9,Rolling
1.24500,0,247.779,0.000,28.575,935.9,Rolling
1.24500,1,1072.987,0.000,28.575,441.4,Rolling
1.25000,0,243.100,0.000,28.575,935.4,Rolling
1.25000,1,1075.193,0.000,28.575,440.9,Rolling
1.25500,0,238.425,0.000,28.575,934.9,Rolling
1.25500,1,1077.396,0.000,28.575,440.4,Rolling
1.26000,0,233.752,0.000,28.575,934.4,Rolling
1.26000,1,1079.597,0.000,28.575,439.9,Rolling
1.26500,0,229.081,0.000,28.575,933.9,Rolling
1.26500,1,1081.795,0.000,28.575,439.4,Rolling
1.27000,0,224.412,0.000,28.575,933.4,Rolling
1.27000,1,1083.991,0.000,28.575,438.9,Rolling
1.27500,0,219.747,0.000,28.575,932.9,Rolling
1.27500,1,1086.185,0.000,28.575,438.5,Rolling
1.28000,0,215.083,0.000,28.575,932.4,Rolling
1.28000,1,1088.376,0.000,28.575,438.0,Rolling
1.28500,0,210.422,0.000,28.575,932.0,Rolling
1.28500,1,1090.565,0.000,28.575,437.5,Rolling
1.29000,0,205.764,0.000,28.575,931.5,Rolling
1.29000,1,1092.751,0.000,28.575,437.0,Rolling
1.29500,0,201.107,0.000,28.575,931.0,Rolling
1.29500,1,1094.934,0.000,28.575,436.5,Rolling
1.30000,0,196.454,0.000,28.575,930.5,Rolling
1.30000,1,1097.116,0.000,28.575,436.0,Rolling
1.30500,0,191.803,0.000,28.575,930.0,Rolling
1.30500,1,1099.294,0.000,28.575,435.5,Rolling
1.31000,0,187.154,0.000,28.575,929.5,Rolling
1.31000,1,1101.471,0.000,28.575,435.0,Rolling
1.31500,0,182.508,0.000,28.575,929.0,Rolling
1.31500,1,1103.645,0.000,28.575,434.5,Rolling
1.32000,0,177.864,0.000,28.575,928.5,Rolling
1.32000,1,1105.816,0.000,28.575,434.0,Rolling
1.32500,0,173.222,0.000,28.575,928.0,Rolling
1.32500,1,1107.985,0.000,28.575,433.6,Rolling
1.33000,0,168.583,0.000,28.575,927.5,Rolling
1.33000,1,1110.152,0.000,28.575,433.1,Rolling
1.33500,0,163.947,0.000,28.575,927.0,Rolling
1.33500,1,1112.316,0.000,28.575,432.6,Rolling
1.34000,0,159.313,0.000,28.575,926.6,Rolling
1.34000,1,1114.477,0.000,28.575,432.1,Rolling
1.34500,0,154.681,0.000,28.575,926.1,Rolling
1.34500,1,1116.637,0.000,28.575,431.6,Rolling
1.35000,0,150.052,0.000,28.575,925.6,Rolling
1.35000,1,1118.793,0.000,28.575,431.1,Rolling
1.35500,0,145.426,0.000,28.575,925.1,Rolling
1.35500,1,1120.948,0.000,28.575,430.6,Rolling
1.36000,0,140.801,0.000,28.575,924.6,Rolling
1.36000,1,1123.099,0.000,28.575,430.1,Rolling
1.36500,0,136.180,0.000,28.575,924.1,Rolling
1.36500,1,1125.249,0.000,28.575,429.6,Rolling
1.37000,0,131.560,0.000,28.575,923.6,Rolling
1.37000,1,1127.396,0.000,28.575,429.1,Rolling
1.37500,0,126.943,0.000,28.575,923.1,Rolling
1.37500,1,1129.540,0.000,28.575,428.6,Rolling
1.38000,0,122.329,0.000,28.575,922.6,Rolling
1.38000,1,1131.682,0.000,28.575,428.2,Rolling
1.38500,0,117.717,0.000,28.575,922.1,Rolling
1.38500,1,1133.822,0.000,28.575,427.7,Rolling
1.39000,0,113.108,0.000,28.575,921.7,Rolling
1.39000,1,1135.959,0.000,28.575,427.2,Rolling
1.39500,0,108.501,0.000,28.575,921.2,Rolling
1.39500,1,1138.093,0.000,28.575,426.7,Rolling
1.40000,0,103.896,0.000,28.575,920.7,Rolling
1.40000,1,1140.226,0.000,28.575,426.2,Rolling
1.40500,0,99.294,0.000,28.575,920.2,Rolling
1.40500,1,1142.355,0.000,28.575,425.7,Rolling
1.41000,0,94.694,0.000,28.575,919.7,Rolling
1.41000,1,1144.483,0.000,28.575,425.2,Rolling
1.41500,0,90.097,0.000,28.575,919.2,Rolling
1.41500,1,1146.608,0.000,28.575,424.7,Rolling
1.42000,0,85.502,0.000,28.575,918.7,Rolling
1.42000,1,1148.730,0.000,28.575,424.2,Rolling
1.42500,0,80.910,0.000,28.575,918.2,Rolling
1.42500,1,1150.850,0.000,28.575,423.7,Rolling
1.43000,0,76.320,0.000,28.575,917.7,Rolling
1.43000,1,1152.967,0.000,28.575,423.3,Rolling
1.43500,0,71.732,0.000,28.575,917.2,Rolling
1.43500,1,1155.083,0.000,28.575,422.8,Rolling
1.44000,0,67.147,0.000,28.575,916.8,Rolling
1.44000,1,1157.195,0.000,28.575,422.3,Rolling
1.44500,0,62.565,0.000,28.575,916.3,Rolling
1.44500,1,1159.305,0.000,28.575,421.8,Rolling
1.45000,0,57.985,0.000,28.575,915.8,Rolling
1.45000,1,1161.413,0.000,28.575,421.3,Rolling
1.45500,0,53.407,0.000,28.575,915.3,Rolling
1.45500,1,1163.518,0.000,28.575,420.8,Rolling
1.46000,0,48.832,0.000,28.575,914.8,Rolling
1.46000,1,1165.621,0.000,28.575,420.3,Rolling
1.46500,0,44.259,0.000,28.575,914.3,Rolling
1.46500,1,1167.721,0.000,28.575,419.8,Rolling
1.47000,0,39.689,0.000,28.575,913.8,Rolling
1.47000,1,1169.819,0.000,28.575,419.3,Rolling
1.47500,0,35.121,0.000,28.575,913.3,Rolling
1.47500,1,1171.915,0.000,28.575,418.8,Rolling
1.48000,0,30.556,0.000,28.575,912.8,Rolling
1.48000,1,1174.008,0.000,28.575,418.4,Rolling
1.48500,0,25.993,0.000,28.575,912.3,Rolling
1.48500,1,1176.098,0.000,28.575,417.9,Rolling
1.49000,0,21.432,0.000,28.575,911.8,Rolling
1.49000,1,1178.186,0.000,28.575,417.4,Rolling
1.49500,0,16.874,0.000,28.575,911.4,Rolling
1.49500,1,1180.272,0.000,28.575,416.9,Rolling
1.50000,0,12.319,0.000,28.575,910.9,Rolling
1.50000,1,1182.355,0.000,28.575,416.4,Rolling
1.50500,0,7.766,0.000,28.575,910.4,Rolling
1.50500,1,1184.436,0.000,28.575,415.9,Rolling
1.51000,0,3.215,0.000,28.575,909.9,Rolling
1.51000,1,1186.514,0.000,28.575,415.4,Rolling
1.51500,0,-1.333,0.000,28.575,909.4,Rolling
1.51500,1,1188.590,0.000,28.575,414.9,Rolling
1.52000,0,-5.879,0.000,28.575,908.9,Rolling
1.52000,1,1190.663,0.000,28.575,414.4,Rolling
1.52500,0,-10.422,0.000,28.575,908.4,Rolling
1.52500,1,1192.734,0.000,28.575,413.9,Rolling
1.53000,0,-14.963,0.000,28.575,907.9,Rolling
1.53000,1,1194.803,0.000,28.575,413.4,Rolling
1.53500,0,-19.502,0.000,28.575,907.4,Rolling
1.53500,1,1196.869,0.000,28.575,413.0,Rolling
1.54000,0,-24.038,0.000,28.575,906.9,Rolling
1.54000,1,1198.932,0.000,28.575,412.5,Rolling
1.54500,0,-28.571,0.000,28.575,906.5,Rolling
1.54500,1,1200.993,0.000,28.575,412.0,Rolling
1.55000,0,-33.102,0.000,28.575,906.0,Rolling
1.55000,1,1203.052,0.000,28.575,411.5,Rolling
1.55500,0,-37.631,0.000,28.575,905.5,Rolling
1.55500,1,1205.108,0.000,28.575,411.0,Rolling
1.56000,0,-42.157,0.000,28.575,905.0,Rolling
1.56000,1,1207.162,0.000,28.575,410.5,Rolling
1.56500,0,-46.681,0.000,28.575,904.5,Rolling
1.56500,1,1209.213,0.000,28.575,410.0,Rolling
1.57000,0,-51.202,0.000,28.575,904.0,Rolling
1.57000,1,1211.262,0.000,28.575,409.5,Rolling
1.57500,0,-55.721,0.000,28.575,903.5,Rolling
1.57500,1,1213.309,0.000,28.575,409.0,Rolling
1.58000,0,-60.237,0.000,28.575,903.0,Rolling
1.58000,1,1215.352,0.000,28.575,408.5,Rolling
1.58500,0,-64.751,0.000,28.575,902.5,Rolling
1.58500,1,1217.394,0.000,28.575,408.1,Rolling
1.59000,0,-69.262,0.000,28.575,902.0,Rolling
1.59000,1,1219.433,0.000,28.575,407.6,Rolling
1.59500,0,-73.771,0.000,28.575,901.6,Rolling
1.59500,1,1221.470,0.000,28.575,407.1,Rolling
1.60000,0,-78.278,0.000,28.575,901.1,Rolling
1.60000,1,1223.504,0.000,28.575,406.6,Rolling
1.60500,0,-82.782,0.000,28.575,900.6,Rolling
1.60500,1,1225.535,0.000,28.575,406.1,Rolling
1.61000,0,-87.284,0.000,28.575,900.1,Rolling
1.61000,1,1227.565,0.000,28.575,405.6,Rolling
1.61500,0,-91.783,0.000,28.575,899.6,Rolling
1.61500,1,1229.591,0.000,28.575,405.1,Rolling
1.62000,0,-96.279,0.000,28.575,899.1,Rolling
1.62000,1,1231.616,0.000,28.575,404.6,Rolling
1.62500,0,-100.774,0.000,28.575,898.6,Rolling
1.62500,1,1233.638,0.000,28.575,404.1,Rolling
1.63000,0,-105.266,0.000,28.575,898.1,Rolling
1.63000,1,1235.657,0.000,28.575,403.6,Rolling
1.63500,0,-109.755,0.000,28.575,897.6,Rolling
1.63500,1,1237.674,0.000,28.575,403.2,Rolling
1.64000,0,-114.242,0.000,28.575,897.1,Rolling
1.64000,1,1239.689,0.000,28.575,402.7,Rolling
1.64500,0,-118.726,0.000,28.575,896.6,Rolling
1.64500,1,1241.218,0.000,28.612,305.9,Airborne
1.65000,0,-123.208,0.000,28.575,896.2,Rolling
1.65000,1,1239.710,0.000,28.743,301.7,Airborne
1.65500,0,-127.688,0.000,28.575,895.7,Rolling
1.65500,1,1238.201,0.000,28.629,305.4,Airborne
1.66000,0,-132.165,0.000,28.575,895.2,Rolling
1.66000,1,1236.693,0.000,28.635,301.7,Airborne
1.66500,0,-136.640,0.000,28.575,894.7,Rolling
1.66500,1,1235.185,0.000,28.597,301.7,Airborne
1.67000,0,-141.112,0.000,28.575,894.2,Rolling
1.67000,1,1233.676,0.000,28.576,301.7,Airborne
1.67500,0,-145.582,0.000,28.575,893.7,Rolling
1.67500,1,1232.170,0.000,28.575,299.0,Sliding
1.68000,0,-150.049,0.000,28.575,893.2,Rolling
1.68000,1,1230.699,0.000,28.575,289.1,Sliding
1.68500,0,-154.514,0.000,28.575,892.7,Rolling
1.68500,1,1229.278,0.000,28.575,279.3,Sliding
1.69000,0,-158.976,0.000,28.575,892.2,Rolling
1.69000,1,1227.906,0.000,28.575,269.5,Sliding
1.69500,0,-163.436,0.000,28.575,891.7,Rolling
1.69500,1,1226.583,0.000,28.575,259.7,Sliding
1.70000,0,-167.894,0.000,28.575,891.3,Rolling
1.70000,1,1225.309,0.000,28.575,249.9,Sliding
1.70500,0,-172.349,0.000,28.575,890.8,Rolling
1.70500,1,1224.084,0.000,28.575,240.1,Sliding
1.71000,0,-176.801,0.000,28.575,890.3,Rolling
1.71000,1,1222.908,0.000,28.575,230.3,Sliding
1.71500,0,-181.252,0.000,28.575,889.8,Rolling
1.71500,1,1221.781,0.000,28.575,220.5,Sliding
1.72000,0,-185.699,0.000,28.575,889.3,Rolling
1.72000,1,1220.703,0.000,28.575,210.7,Sliding
1.72500,0,-190.144,0.000,28.575,888.8,Rolling
1.72500,1,1219.674,0.000,28.575,200.9,Sliding
1.73000,0,-194.587,0.000,28.575,888.3,Rolling
1.73000,1,1218.694,0.000,28.575,191.1,Sliding
1.73500,0,-199.028,0.000,28.575,887.8,Rolling
1.73500,1,1217.763,0.000,28.575,181.3,Sliding
1.74000,0,-203.466,0.000,28.575,887.3,Rolling
1.74000,1,1216.881,0.000,28.575,171.5,Sliding
1.74500,0,-207.901,0.000,28.575,886.8,Rolling
1.74500,1,1216.048,0.000,28.575,161.7,Sliding
1.75000,0,-212.334,0.000,28.575,886.4,Rolling
1.75000,1,1215.264,0.000,28.575,151.9,Sliding
1.75500,0,-216.764,0.000,28.575,885.9,Rolling
1.75500,1,1214.529,0.000,28.575,142.1,Sliding
1.76000,0,-221.193,0.000,28.575,885.4,Rolling
1.76000,1,1213.823,0.000,28.575,141.1,Rolling
1.76500,0,-225.618,0.000,28.575,884.9,Rolling
1.76500,1,1213.118,0.000,28.575,140.6,Rolling
1.77000,0,-230.041,0.000,28.575,884.4,Rolling
1.77000,1,1212.416,0.000,28.575,140.2,Rolling
1.77500,0,-234.462,0.000,28.575,883.9,Rolling
1.77500,1,1211.716,0.000,28.575,139.7,Rolling
1.78000,0,-238.880,0.000,28.575,883.4,Rolling
1.78000,1,1211.019,0.000,28.575,139.2,Rolling
1.78500,0,-243.296,0.000,28.575,882.9,Rolling
1.78500,1,1210.325,0.000,28.575,138.7,Rolling
1.79000,0,-247.710,0.000,28.575,882.4,Rolling
1.79000,1,1209.633,0.000,28.575,138.2,Rolling
1.79500,0,-252.121,0.000,28.575,881.9,Rolling
1.79500,1,1208.943,0.000,28.575,137.7,Rolling
1.80000,0,-256.529,0.000,28.575,881.4,Rolling
1.80000,1,1208.256,0.000,28.575,137.2,Rolling
1.80500,0,-260.935,0.000,28.575,881.0,Rolling
1.80500,1,1207.571,0.000,28.575,136.7,Rolling
1.81000,0,-265.339,0.000,28.575,880.5,Rolling
1.81000,1,1206.888,0.000,28.575,136.2,Rolling
1.81500,0,-269.740,0.000,28.575,880.0,Rolling
1.81500,1,1206.208,0.000,28.575,135.7,Rolling
1.82000,0,-274.138,0.000,28.575,879.5,Rolling
1.82000,1,1205.531,0.000,28.575,135.3,Rolling
1.82500,0,-278.535,0.000,28.575,879.0,Rolling
1.82500,1,1204.856,0.000,28.575,134.8,Rolling
1.83000,0,-282.928,0.000,28.575,878.5,Rolling
1.83000,1,1204.183,0.000,28.575,134.3,Rolling
1.83500,0,-287.320,0.000,28.575,878.0,Rolling
1.83500,1,1203.513,0.000,28.575,133.8,Rolling
1.84000,0,-291.708,0.000,28.575,877.5,Rolling
1.84000,1,1202.845,0.000,28.575,133.3,Rolling
1.84500,0,-296.095,0.000,28.575,877.0,Rolling
1.84500,1,1202.180,0.000,28.575,132.8,Rolling
1.85000,0,-300.479,0.000,28.575,876.5,Rolling
1.85000,1,1201.517,0.000,28.575,132.3,Rolling
1.85500,0,-304.860,0.000,28.575,876.1,Rolling
1.85500,1,1200.857,0.000,28.575,131.8,Rolling
1.86000,0,-309.239,0.000,28.575,875.6,Rolling
1.86000,1,1200.199,0.000,28.575,131.3,Rolling
1.86500,0,-313.616,0.000,28.575,875.1,Rolling
1.86500,1,1199.544,0.000,28.575,130.8,Rolling
1.87000,0,-317.990,0.000,28.575,874.6,Rolling
1.87000,1,1198.891,0.000,28.575,130.3,Rolling
1.87500,0,-322.362,0.000,28.575,874.1,Rolling
1.87500,1,1198.240,0.000,28.575,129.9,Rolling
1.88000,0,-326.731,0.000,28.575,873.6,Rolling
1.88000,1,1197.592,0.000,28.575,129.4,Rolling
1.88500,0,-331.098,0.000,28.575,873.1,Rolling
1.88500,1,1196.947,0.000,28.575,128.9,Rolling
1.89000,0,-335.462,0.000,28.575,872.6,Rolling
1.89000,1,1196.303,0.000,28.575,128.4,Rolling
1.89500,0,-339.824,0.000,28.575,872.1,Rolling
1.89500,1,1195.663,0.000,28.575,127.9,Rolling
1.90000,0,-344.184,0.000,28.575,871.6,Rolling
1.90000,1,1195.025,0.000,28.575,127.4,Rolling
1.90500,0,-348.541,0.000,28.575,871.2,Rolling
1.90500,1,1194.389,0.000,28.575,126.9,Rolling
1.91000,0,-352.895,0.000,28.575,870.7,Rolling
1.91000,1,1193.755,0.000,28.575,126.4,Rolling
1.91500,0,-357.247,0.000,28.575,870.2,Rolling
1.91500,1,1193.124,0.000,28.575,125.9,Rolling
1.92000,0,-361.597,0.000,28.575,869.7,Rolling
1.92000,1,1192.496,0.000,28.575,125.4,Rolling
1.92500,0,-365.944,0.000,28.575,869.2,Rolling
1.92500,1,1191.870,0.000,28.575,125.0,Rolling
1.93000,0,-370.289,0.000,28.575,868.7,Rolling
1.93000,1,1191.246,0.000,28.575,124.5,Rolling
1.93500,0,-374.631,0.000,28.575,868.2,Rolling
1.93500,1,1190.625,0.000,28.575,124.0,Rolling
1.94000,0,-378.971,0.000,28.575,867.7,Rolling
1.94000,1,1190.007,0.000,28.575,123.5,Rolling
1.94500,0,-383.308,0.000,28.575,867.2,Rolling
1.94500,1,1189.390,0.000,28.575,123.0,Rolling
1.95000,0,-387.643,0.000,28.575,866.7,Rolling
1.95000,1,1188.777,0.000,28.575,122.5,Rolling
1.95500,0,-391.976,0.000,28.575,866.2,Rolling
1.95500,1,1188.165,0.000,28.575,122.0,Rolling
1.96000,0,-396.306,0.000,28.575,865.8,Rolling
1.96000,1,1187.557,0.000,28.575,121.5,Rolling
1.96500,0,-400.633,0.000,28.575,865.3,Rolling
1.96500,1,1186.950,0.000,28.575,121.0,Rolling
1.97000,0,-404.958,0.000,28.575,864.8,Rolling
1.97000,1,1186.346,0.000,28.575,120.5,Rolling
1.97500,0,-409.281,0.000,28.575,864.3,Rolling
1.97500,1,1185.745,0.000,28.575,120.1,Rolling
1.98000,0,-413.601,0.000,28.575,863.8,Rolling
1.98000,1,1185.146,0.000,28.575,119.6,Rolling
1.98500,0,-417.919,0.000,28.575,863.3,Rolling
1.98500,1,1184.549,0.000,28.575,119.1,Rolling
1.99000,0,-422.234,0.000,28.575,862.8,Rolling
1.99000,1,1183.955,0.000,28.575,118.6,Rolling
1.99500,0,-426.547,0.000,28.575,862.3,Rolling
1.99500,1,1183.363,0.000,28.575,118.1,Rolling
2.00000,0,-430.857,0.000,28.575,861.8,Rolling
2.00000,1,1182.774,0.000,28.575,117.6,Rolling
2.00500,0,-435.165,0.000,28.575,861.3,Rolling
2.00500,1,1182.187,0.000,28.575,117.1,Rolling
2.01000,0,-439.471,0.000,28.575,860.9,Rolling
2.01000,1,1181.603,0.000,28.575,116.6,Rolling
2.01500,0,-443.774,0.000,28.575,860.4,Rolling
2.01500,1,1181.021,0.000,28.575,116.1,Rolling
2.02000,0,-448.075,0.000,28.575,859.9,Rolling
2.02000,1,1180.442,0.000,28.575,115.6,Rolling
2.02500,0,-452.373,0.000,28.575,859.4,Rolling
2.02500,1,1179.865,0.000,28.575,115.1,Rolling
2.03000,0,-456.668,0.000,28.575,858.9,Rolling
2.03000,1,1179.290,0.000,28.575,114.7,Rolling
2.03500,0,-460.962,0.000,28.575,858.4,Rolling
2.03500,1,1178.718,0.000,28.575,114.2,Rolling
2.04000,0,-465.252,0.000,28.575,857.9,Rolling
2.04000,1,1178.149,0.000,28.575,113.7,Rolling
2.04500,0,-469.541,0.000,28.575,857.4,Rolling
2.04500,1,1177.581,0.000,28.575,113.2,Rolling
2.05000,0,-473.827,0.000,28.575,856.9,Rolling
2.05000,1,1177.017,0.000,28.575,112.7,Rolling
2.05500,0,-478.110,0.000,28.575,856.4,Rolling
2.05500,1,1176.454,0.000,28.575,112.2,Rolling
2.06000,0,-482.391,0.000,28.575,856.0,Rolling
2.06000,1,1175.895,0.000,28.575,111.7,Rolling
2.06500,0,-486.670,0.000,28.575,855.5,Rolling
2.06500,1,1175.337,0.000,28.575,111.2,Rolling
2.07000,0,-490.946,0.000,28.575,855.0,Rolling
2.07000,1,1174.782,0.000,28.575,110.7,Rolling
2.07500,0,-495.219,0.000,28.575,854.5,Rolling
2.07500,1,1174.230,0.000,28.575,110.2,Rolling
2.08000,0,-499.490,0.000,28.575,854.0,Rolling
2.08000,1,1173.680,0.000,28.575,109.8,Rolling
2.08500,0,-503.759,0.000,28.575,853.5,Rolling
2.08500,1,1173.132,0.000,28.575,109.3,Rolling
2.09000,0,-508.025,0.000,28.575,853.0,Rolling
2.09000,1,1172.587,0.000,28.575,108.8,Rolling
2.09500,0,-512.289,0.000,28.575,852.5,Rolling
2.09500,1,1172.045,0.000,28.575,108.3,Rolling
2.10000,0,-516.551,0.000,28.575,852.0,Rolling
2.10000,1,1171.504,0.000,28.575,107.8,Rolling
2.10500,0,-520.810,0.000,28.575,851.5,Rolling
2.10500,1,1170.967,0.000,28.575,107.3,Rolling
2.11000,0,-525.066,0.000,28.575,851.0,Rolling
2.11000,1,1170.431,0.000,28.575,106.8,Rolling
2.11500,0,-529.320,0.000,28.575,850.6,Rolling
2.11500,1,1169.899,0.000,28.575,106.3,Rolling
2.12000,0,-533.572,0.000,28.575,850.1,Rolling
2.12000,1,1169.368,0.000,28.575,105.8,Rolling
2.12500,0,-537.821,0.000,28.575,849.6,Rolling
2.12500,1,1168.840,0.000,28.575,105.3,Rolling
2.13000,0,-542.067,0.000,28.575,849.1,Rolling
2.13000,1,1168.315,0.000,28.575,104.9,Rolling
2.13500,0,-546.312,0.000,28.575,848.6,Rolling
2.13500,1,1167.792,0.000,28.575,104.4,Rolling
2.14000,0,-550.553,0.000,28.575,848.1,Rolling
2.14000,1,1167.271,0.000,28.575,103.9,Rolling
2.14500,0,-554.793,0.000,28.575,847.6,Rolling
2.14500,1,1166.753,0.000,28.575,103.4,Rolling
2.15000,0,-559.030,0.000,28.575,847.1,Rolling
2.15000,1,1166.237,0.000,28.575,102.9,Rolling
2.15500,0,-563.264,0.000,28.575,846.6,Rolling
2.15500,1,1165.724,0.000,28.575,102.4,Rolling
2.16000,0,-567.496,0.000,28.575,846.1,Rolling
2.16000,1,1165.213,0.000,28.575,101.9,Rolling
2.16500,0,-571.725,0.000,28.575,845.7,Rolling
2.16500,1,1164.705,0.000,28.575,101.4,Rolling
2.17000,0,-575.952,0.000,28.575,845.2,Rolling
2.17000,1,1164.199,0.000,28.575,100.9,Rolling
2.17500,0,-580.177,0.000,28.575,844.7,Rolling
2.17500,1,1163.696,0.000,28.575,100.4,Rolling
2.18000,0,-584.399,0.000,28.575,844.2,Rolling
2.18000,1,1163.195,0.000,28.575,99.9,Rolling
2.18500,0,-588.619,0.000,28.575,843.7,Rolling
2.18500,1,1162.696,0.000,28.575,99.5,Rolling
2.19000,0,-592.836,0.000,28.575,843.2,Rolling
2.19000,1,1162.200,0.000,28.575,99.0,Rolling
2.19500,0,-597.051,0.000,28.575,842.7,Rolling
2.19500,1,1161.707,0.000,28.575,98.5,Rolling
2.20000,0,-601.263,0.000,28.575,842.2,Rolling
2.20000,1,1161.215,0.000,28.575,98.0,Rolling
2.20500,0,-605.473,0.000,28.575,841.7,Rolling
2.20500,1,1160.727,0.000,28.575,97.5,Rolling
2.21000,0,-609.681,0.000,28.575,841.2,Rolling
2.21000,1,1160.240,0.000,28.575,97.0,Rolling
2.21500,0,-613.886,0.000,28.575,840.8,Rolling
2.21500,1,1159.757,0.000,28.575,96.5,Rolling
2.22000,0,-618.088,0.000,28.575,840.3,Rolling
2.22000,1,1159.275,0.000,28.575,96.0,Rolling
2.22500,0,-622.288,0.000,28.575,839.8,Rolling
2.22500,1,1158.796,0.000,28.575,95.5,Rolling
2.23000,0,-626.486,0.000,28.575,839.3,Rolling
2.23000,1,1158.320,0.000,28.575,95.0,Rolling
2.23500,0,-630.681,0.000,28.575,838.8,Rolling
2.23500,1,1157.846,0.000,28.575,94.6,Rolling
2.24000,0,-634.874,0.000,28.575,838.3,Rolling
2.24000,1,1157.374,0.000,28.575,94.1,Rolling
2.24500,0,-639.064,0.000,28.575,837.8,Rolling
2.24500,1,1156.905,0.000,28.575,93.6,Rolling
2.25000,0,-643.252,0.000,28.575,837.3,Rolling
2.25000,1,1156.439,0.000,28.575,93.1,Rolling
2.25500,0,-647.437,0.000,28.575,836.8,Rolling
2.25500,1,1155.974,0.000,28.575,92.6,Rolling
2.26000,0,-651.620,0.000,28.575,836.3,Rolling
2.26000,1,1155.513,0.000,28.575,92.1,Rolling
2.26500,0,-655.801,0.000,28.575,835.8,Rolling
2.26500,1,1155.053,0.000,28.575,91.6,Rolling
2.27000,0,-659.979,0.000,28.575,835.4,Rolling
2.27000,1,1154.597,0.000,28.575,91.1,Rolling
2.27500,0,-664.154,0.000,28.575,834.9,Rolling
2.27500,1,1154.142,0.000,28.575,90.6,Rolling
2.28000,0,-668.327,0.000,28.575,834.4,Rolling
2.28000,1,1153.690,0.000,28.575,90.1,Rolling
2.28500,0,-672.498,0.000,28.575,833.9,Rolling
2.28500,1,1153.241,0.000,28.575,89.7,Rolling
2.29000,0,-676.666,0.000,28.575,833.4,Rolling
2.29000,1,1152.794,0.000,28.575,89.2,Rolling
2.29500,0,-680.832,0.000,28.575,832.9,Rolling
2.29500,1,1152.349,0.000,28.575,88.7,Rolling
2.30000,0,-684.995,0.000,28.575,832.4,Rolling
2.30000,1,1151.907,0.000,28.575,88.2,Rolling
2.30500,0,-689.156,0.000,28.575,831.9,Rolling
2.30500,1,1151.467,0.000,28.575,87.7,Rolling
2.31000,0,-693.314,0.000,28.575,831.4,Rolling
2.31000,1,1151.030,0.000,28.575,87.2,Rolling
2.31500,0,-697.470,0.000,28.575,830.9,Rolling
2.31500,1,1150.595,0.000,28.575,86.7,Rolling
2.32000,0,-701.624,0.000,28.575,830.5,Rolling
2.32000,1,1150.163,0.000,28.575,86.2,Rolling
2.32500,0,-705.775,0.000,28.575,830.0,Rolling
2.32500,1,1149.733,0.000,28.575,85.7,Rolling
2.33000,0,-709.923,0.000,28.575,829.5,Rolling
2.33000,1,1149.306,0.000,28.575,85.2,Rolling
2.33500,0,-714.070,0.000,28.575,829.0,Rolling
2.33500,1,1148.881,0.000,28.575,84.7,Rolling
2.34000,0,-718.213,0.000,28.575,828.5,Rolling
2.34000,1,1148.458,0.000,28.575,84.3,Rolling
2.34500,0,-722.355,0.000,28.575,828.0,Rolling
2.34500,1,1148.038,0.000,28.575,83.8,Rolling
2.35000,0,-726.493,0.000,28.575,827.5,Rolling
2.35000,1,1147.621,0.000,28.575,83.3,Rolling
2.35500,0,-730.630,0.000,28.575,827.0,Rolling
2.35500,1,1147.206,0.000,28.575,82.8,Rolling
2.36000,0,-734.764,0.000,28.575,826.5,Rolling
2.36000,1,1146.793,0.000,28.575,82.3,Rolling
2.36500,0,-738.895,0.000,28.575,826.0,Rolling
2.36500,1,1146.383,0.000,28.575,81.8,Rolling
2.37000,0,-743.024,0.000,28.575,825.6,Rolling
2.37000,1,1145.975,0.000,28.575,81.3,Rolling
2.37500,0,-747.150,0.000,28.575,825.1,Rolling
2.37500,1,1145.569,0.000,28.575,80.8,Rolling
2.38000,0,-751.275,0.000,28.575,824.6,Rolling
2.38000,1,1145.166,0.000,28.575,80.3,Rolling
2.38500,0,-755.396,0.000,28.575,824.1,Rolling
2.38500,1,1144.766,0.000,28.575,79.8,Rolling
2.39000,0,-759.515,0.000,28.575,823.6,Rolling
2.39000,1,1144.368,0.000,28.575,79.4,Rolling
2.39500,0,-763.632,0.000,28.575,823.1,Rolling
2.39500,1,1143.973,0.000,28.575,78.9,Rolling
2.40000,0,-767.746,0.000,28.575,822.6,Rolling
2.40000,1,1143.579,0.000,28.575,78.4,Rolling
2.40500,0,-771.858,0.000,28.575,822.1,Rolling
2.40500,1,1143.189,0.000,28.575,77.9,Rolling
