t,ball,x_mm,y_mm,z_mm,v_mm_s,mode
1.21000,0,543.311,0.000,28.575,21.1,Rolling
1.21000,1,881.793,0.000,28.575,577.9,Sliding
1.21500,0,543.207,0.000,28.575,20.6,Rolling
1.21500,1,878.928,0.000,28.575,568.1,Sliding
1.22000,0,543.106,0.000,28.575,20.1,Rolling
1.22000,1,876.112,0.000,28.575,558.3,Sliding
1.22500,0,543.006,0.000,28.575,19.6,Rolling
1.22500,1,873.345,0.000,28.575,548.5,Sliding
1.23000,0,542.910,0.000,28.575,19.1,Rolling
1.23000,1,870.627,0.000,28.575,538.7,Sliding
1.23500,0,542.815,0.000,28.575,18.6,Rolling
1.23500,1,867.958,0.000,28.575,528.9,Sliding
1.24000,0,542.724,0.000,28.575,18.1,Rolling
1.24000,1,865.321,0.000,28.575,527.2,Rolling
1.24500,0,542.634,0.000,28.575,17.6,Rolling
1.24500,1,862.686,0.000,28.575,526.7,Rolling
1.25000,0,542.547,0.000,28.575,17.1,Rolling
1.25000,1,860.054,0.000,28.575,526.2,Rolling
1.25500,0,542.463,0.000,28.575,16.6,Rolling
1.25500,1,857.424,0.000,28.575,525.7,Rolling
1.26000,0,542.381,0.000,28.575,16.2,Rolling
1.26000,1,854.797,0.000,28.575,525.2,Rolling
1.26500,0,542.301,0.000,28.575,15.7,Rolling
1.26500,1,852.172,0.000,28.575,524.7,Rolling
1.27000,0,542.224,0.000,28.575,15.2,Rolling
1.27000,1,849.549,0.000,28.575,524.2,Rolling
1.27500,0,542.150,0.000,28.575,14.7,Rolling
1.27500,1,846.930,0.000,28.575,523.7,Rolling
1.28000,0,542.078,0.000,28.575,14.2,Rolling
1.28000,1,844.312,0.000,28.575,523.3,Rolling
1.28500,0,542.008,0.000,28.575,13.7,Rolling
1.28500,1,841.697,0.000,28.575,522.8,Rolling
1.29000,0,541.941,0.000,28.575,13.2,Rolling
1.29000,1,839.084,0.000,28.575,522.3,Rolling
1.29500,0,541.876,0.000,28.575,12.7,Rolling
1.29500,1,836.474,0.000,28.575,521.8,Rolling
1.30000,0,541.813,0.000,28.575,12.2,Rolling
1.30000,1,833.867,0.000,28.575,521.3,Rolling
1.30500,0,541.753,0.000,28.575,11.7,Rolling
1.30500,1,831.261,0.000,28.575,520.8,Rolling
1.31000,0,541.696,0.000,28.575,11.2,Rolling
1.31000,1,828.659,0.000,28.575,520.3,Rolling
1.31500,0,541.641,0.000,28.575,10.8,Rolling
1.31500,1,826.058,0.000,28.575,519.8,Rolling
1.32000,0,541.588,0.000,28.575,10.3,Rolling
1.32000,1,823.460,0.000,28.575,519.3,Rolling
1.32500,0,541.538,0.000,28.575,9.8,Rolling
1.32500,1,820.865,0.000,28.575,518.8,Rolling
1.33000,0,541.491,0.000,28.575,9.3,Rolling
1.33000,1,818.272,0.000,28.575,518.3,Rolling
1.33500,0,541.445,0.000,28.575,8.8,Rolling
1.33500,1,815.682,0.000,28.575,517.9,Rolling
1.34000,0,541.403,0.000,28.575,8.3,Rolling
1.34000,1,813.094,0.000,28.575,517.4,Rolling
1.34500,0,541.362,0.000,28.575,7.8,Rolling
1.34500,1,810.508,0.000,28.575,516.9,Rolling
1.35000,0,541.324,0.000,28.575,7.3,Rolling
1.35000,1,807.925,0.000,28.575,516.4,Rolling
1.35500,0,541.289,0.000,28.575,6.8,Rolling
1.35500,1,805.344,0.000,28.575,515.9,Rolling
1.36000,0,541.256,0.000,28.575,6.3,Rolling
1.36000,1,802.766,0.000,28.575,515.4,Rolling
1.36500,0,541.226,0.000,28.575,5.9,Rolling
1.36500,1,800.190,0.000,28.575,514.9,Rolling
1.37000,0,541.197,0.000,28.575,5.4,Rolling
1.37000,1,797.617,0.000,28.575,514.4,Rolling
1.37500,0,541.172,0.000,28.575,4.9,Rolling
1.37500,1,795.046,0.000,28.575,513.9,Rolling
1.38000,0,541.149,0.000,28.575,4.4,Rolling
1.38000,1,792.477,0.000,28.575,513.4,Rolling
1.38500,0,541.128,0.000,28.575,3.9,Rolling
1.38500,1,789.911,0.000,28.575,513.0,Rolling
1.39000,0,541.110,0.000,28.575,3.4,Rolling
1.39000,1,787.348,0.000,28.575,512.5,Rolling
1.39500,0,541.094,0.000,28.575,2.9,Rolling
1.39500,1,784.787,0.000,28.575,512.0,Rolling
1.40000,0,541.081,0.000,28.575,2.4,Rolling
1.40000,1,782.228,0.000,28.575,511.5,Rolling
1.40500,0,541.070,0.000,28.575,1.9,Rolling
1.40500,1,779.672,0.000,28.575,511.0,Rolling
1.41000,0,541.061,0.000,28.575,1.4,Rolling
1.41000,1,777.118,0.000,28.575,510.5,Rolling
1.41500,0,541.055,0.000,28.575,1.0,Rolling
1.41500,1,774.567,0.000,28.575,510.0,Rolling
1.42000,0,541.052,0.000,28.575,0.5,Rolling
1.42000,1,772.018,0.000,28.575,509.5,Rolling
1.42500,0,541.051,0.000,28.575,0.0,Stationary
1.42500,1,769.472,0.000,28.575,509.0,Rolling
1.43000,0,541.051,0.000,28.575,0.0,Stationary
1.43000,1,766.928,0.000,28.575,508.5,Rolling
1.43500,0,541.051,0.000,28.575,0.0,Stationary
1.43500,1,764.386,0.000,28.575,508.1,Rolling
1.44000,0,541.051,0.000,28.575,0.0,Stationary
1.44000,1,761.847,0.000,28.575,507.6,Rolling
1.44500,0,541.051,0.000,28.575,0.0,Stationary
1.44500,1,759.311,0.000,28.575,507.1,Rolling
1.45000,0,541.051,0.000,28.575,0.0,Stationary
1.45000,1,756.776,0.000,28.575,506.6,Rolling
1.45500,0,541.051,0.000,28.575,0.0,Stationary
1.45500,1,754.245,0.000,28.575,506.1,Rolling
1.46000,0,541.051,0.000,28.575,0.0,Stationary
1.46000,1,751.716,0.000,28.575,505.6,Rolling
1.46500,0,541.051,0.000,28.575,0.0,Stationary
1.46500,1,749.189,0.000,28.575,505.1,Rolling
1.47000,0,541.051,0.000,28.575,0.0,Stationary
1.47000,1,746.664,0.000,28.575,504.6,Rolling
1.47500,0,541.051,0.000,28.575,0.0,Stationary
1.47500,1,744.143,0.000,28.575,504.1,Rolling
1.48000,0,541.051,0.000,28.575,0.0,Stationary
1.48000,1,741.623,0.000,28.575,503.6,Rolling
1.48500,0,541.051,0.000,28.575,0.0,Stationary
1.48500,1,739.106,0.000,28.575,503.1,Rolling
1.49000,0,541.051,0.000,28.575,0.0,Stationary
1.49000,1,736.592,0.000,28.575,502.7,Rolling
1.49500,0,541.051,0.000,28.575,0.0,Stationary
1.49500,1,734.080,0.000,28.575,502.2,Rolling
1.50000,0,541.051,0.000,28.575,0.0,Stationary
1.50000,1,731.570,0.000,28.575,501.7,Rolling
1.50500,0,541.051,0.000,28.575,0.0,Stationary
1.50500,1,729.063,0.000,28.575,501.2,Rolling
1.51000,0,541.051,0.000,28.575,0.0,Stationary
1.51000,1,726.558,0.000,28.575,500.7,Rolling
1.51500,0,541.051,0.000,28.575,0.0,Stationary
1.51500,1,724.056,0.000,28.575,500.2,Rolling
1.52000,0,541.051,0.000,28.575,0.0,Stationary
1.52000,1,721.556,0.000,28.575,499.7,Rolling
1.52500,0,541.051,0.000,28.575,0.0,Stationary
1.52500,1,719.059,0.000,28.575,499.2,Rolling
1.53000,0,541.051,0.000,28.575,0.0,Stationary
1.53000,1,716.564,0.000,28.575,498.7,Rolling
1.53500,0,541.051,0.000,28.575,0.0,Stationary
1.53500,1,714.071,0.000,28.575,498.2,Rolling
1.54000,0,541.051,0.000,28.575,0.0,Stationary
1.54000,1,711.581,0.000,28.575,497.8,Rolling
1.54500,0,541.051,0.000,28.575,0.0,Stationary
1.54500,1,709.094,0.000,28.575,497.3,Rolling
1.55000,0,541.051,0.000,28.575,0.0,Stationary
1.55000,1,706.609,0.000,28.575,496.8,Rolling
1.55500,0,541.051,0.000,28.575,0.0,Stationary
1.55500,1,704.126,0.000,28.575,496.3,Rolling
1.56000,0,541.051,0.000,28.575,0.0,Stationary
1.56000,1,701.646,0.000,28.575,495.8,Rolling
1.56500,0,541.051,0.000,28.575,0.0,Stationary
1.56500,1,699.168,0.000,28.575,495.3,Rolling
1.57000,0,541.051,0.000,28.575,0.0,Stationary
1.57000,1,696.693,0.000,28.575,494.8,Rolling
1.57500,0,541.051,0.000,28.575,0.0,Stationary
1.57500,1,694.220,0.000,28.575,494.3,Rolling
1.58000,0,541.051,0.000,28.575,0.0,Stationary
1.58000,1,691.750,0.000,28.575,493.8,Rolling
1.58500,0,541.051,0.000,28.575,0.0,Stationary
1.58500,1,689.282,0.000,28.575,493.3,Rolling
1.59000,0,541.051,0.000,28.575,0.0,Stationary
1.59000,1,686.816,0.000,28.575,492.9,Rolling
1.59500,0,541.051,0.000,28.575,0.0,Stationary
1.59500,1,684.353,0.000,28.575,492.4,Rolling
1.60000,0,541.051,0.000,28.575,0.0,Stationary
1.60000,1,681.893,0.000,28.575,491.9,Rolling
1.60500,0,541.051,0.000,28.575,0.0,Stationary
1.60500,1,679.435,0.000,28.575,491.4,Rolling
1.61000,0,541.051,0.000,28.575,0.0,Stationary
1.61000,1,676.979,0.000,28.575,490.9,Rolling
1.61500,0,541.051,0.000,28.575,0.0,Stationary
1.61500,1,674.526,0.000,28.575,490.4,Rolling
1.62000,0,541.051,0.000,28.575,0.0,Stationary
1.62000,1,672.075,0.000,28.575,489.9,Rolling
1.62500,0,541.051,0.000,28.575,0.0,Stationary
1.62500,1,669.627,0.000,28.575,489.4,Rolling
1.63000,0,541.051,0.000,28.575,0.0,Stationary
1.63000,1,667.181,0.000,28.575,488.9,Rolling
1.63500,0,541.051,0.000,28.575,0.0,Stationary
1.63500,1,664.737,0.000,28.575,488.4,Rolling
1.64000,0,541.051,0.000,28.575,0.0,Stationary
1.64000,1,662.296,0.000,28.575,487.9,Rolling
1.64500,0,541.051,0.000,28.575,0.0,Stationary
1.64500,1,659.858,0.000,28.575,487.5,Rolling
1.65000,0,541.051,0.000,28.575,0.0,Stationary
1.65000,1,657.422,0.000,28.575,487.0,Rolling
1.65500,0,541.051,0.000,28.575,0.0,Stationary
1.65500,1,654.988,0.000,28.575,486.5,Rolling
1.66000,0,541.051,0.000,28.575,0.0,Stationary
1.66000,1,652.557,0.000,28.575,486.0,Rolling
1.66500,0,541.051,0.000,28.575,0.0,Stationary
1.66500,1,650.128,0.000,28.575,485.5,Rolling
1.67000,0,541.051,0.000,28.575,0.0,Stationary
1.67000,1,647.702,0.000,28.575,485.0,Rolling
1.67500,0,541.051,0.000,28.575,0.0,Stationary
1.67500,1,645.278,0.000,28.575,484.5,Rolling
1.68000,0,541.051,0.000,28.575,0.0,Stationary
1.68000,1,642.857,0.000,28.575,484.0,Rolling
1.68500,0,541.051,0.000,28.575,0.0,Stationary
1.68500,1,640.438,0.000,28.575,483.5,Rolling
1.69000,0,541.051,0.000,28.575,0.0,Stationary
1.69000,1,638.022,0.000,28.575,483.0,Rolling
1.69500,0,541.051,0.000,28.575,0.0,Stationary
1.69500,1,635.608,0.000,28.575,482.6,Rolling
1.70000,0,541.051,0.000,28.575,0.0,Stationary
1.70000,1,633.196,0.000,28.575,482.1,Rolling
1.70500,0,541.051,0.000,28.575,0.0,Stationary
1.70500,1,630.787,0.000,28.575,481.6,Rolling
1.71000,0,541.051,0.000,28.575,0.0,Stationary
1.71000,1,628.380,0.000,28.575,481.1,Rolling
1.71500,0,541.051,0.000,28.575,0.0,Stationary
1.71500,1,625.976,0.000,28.575,480.6,Rolling
1.72000,0,541.051,0.000,28.575,0.0,Stationary
1.72000,1,623.574,0.000,28.575,480.1,Rolling
1.72500,0,541.051,0.000,28.575,0.0,Stationary
1.72500,1,621.175,0.000,28.575,479.6,Rolling
1.73000,0,541.051,0.000,28.575,0.0,Stationary
1.73000,1,618.778,0.000,28.575,479.1,Rolling
1.73500,0,541.051,0.000,28.575,0.0,Stationary
1.73500,1,616.384,0.000,28.575,478.6,Rolling
1.74000,0,541.051,0.000,28.575,0.0,Stationary
1.74000,1,613.992,0.000,28.575,478.1,Rolling
1.74500,0,541.051,0.000,28.575,0.0,Stationary
1.74500,1,611.603,0.000,28.575,477.7,Rolling
1.75000,0,541.051,0.000,28.575,0.0,Stationary
1.75000,1,609.216,0.000,28.575,477.2,Rolling
1.75500,0,541.051,0.000,28.575,0.0,Stationary
1.75500,1,606.831,0.000,28.575,476.7,Rolling
1.76000,0,541.051,0.000,28.575,0.0,Stationary
1.76000,1,604.449,0.000,28.575,476.2,Rolling
1.76500,0,541.051,0.000,28.575,0.0,Stationary
1.76500,1,602.069,0.000,28.575,475.7,Rolling
1.77000,0,541.051,0.000,28.575,0.0,Stationary
1.77000,1,599.692,0.000,28.575,475.2,Rolling
1.77500,0,540.189,0.000,28.596,463.0,Airborne
1.77500,1,598.179,0.000,28.622,20.1,Airborne
1.78000,0,537.874,0.000,28.576,463.1,Airborne
1.78000,1,598.119,0.000,28.580,34.9,Airborne
1.78500,0,535.561,0.000,28.575,460.4,Sliding
1.78500,1,598.060,0.000,28.581,13.4,Airborne
1.79000,0,533.283,0.000,28.575,450.6,Sliding
1.79000,1,598.001,0.000,28.575,11.9,Airborne
1.79500,0,531.055,0.000,28.575,440.8,Sliding
1.79500,1,597.923,0.000,28.575,20.3,Sliding
1.80000,0,528.875,0.000,28.575,431.0,Sliding
1.80000,1,597.797,0.000,28.575,30.1,Sliding
1.80500,0,526.745,0.000,28.575,421.2,Sliding
1.80500,1,597.622,0.000,28.575,39.9,Sliding
1.81000,0,524.663,0.000,28.575,411.4,Sliding
1.81000,1,597.398,0.000,28.575,49.7,Sliding
1.81500,0,522.631,0.000,28.575,401.6,Sliding
1.81500,1,597.124,0.000,28.575,59.5,Sliding
1.82000,0,520.647,0.000,28.575,391.8,Sliding
1.82000,1,596.802,0.000,28.575,69.3,Sliding
1.82500,0,518.713,0.000,28.575,382.0,Sliding
1.82500,1,596.431,0.000,28.575,79.2,Sliding
1.83000,0,516.828,0.000,28.575,372.2,Sliding
1.83000,1,596.011,0.000,28.575,89.0,Sliding
1.83500,0,514.991,0.000,28.575,362.4,Sliding
1.83500,1,595.541,0.000,28.575,98.8,Sliding
1.84000,0,513.204,0.000,28.575,352.5,Sliding
1.84000,1,595.023,0.000,28.575,108.6,Sliding
1.84500,0,511.466,0.000,28.575,342.7,Sliding
1.84500,1,594.456,0.000,28.575,118.4,Sliding
1.85000,0,509.777,0.000,28.575,332.9,Sliding
1.85000,1,593.859,0.000,28.575,119.1,Rolling
1.85500,0,508.137,0.000,28.575,323.1,Sliding
1.85500,1,593.265,0.000,28.575,118.6,Rolling
1.86000,0,506.546,0.000,28.575,313.3,Sliding
1.86000,1,592.673,0.000,28.575,118.2,Rolling
1.86500,0,505.002,0.000,28.575,306.0,Rolling
1.86500,1,592.083,0.000,28.575,117.7,Rolling
1.87000,0,503.473,0.000,28.575,305.5,Rolling
1.87000,1,591.496,0.000,28.575,117.2,Rolling
1.87500,0,501.947,0.000,28.575,305.0,Rolling
1.87500,1,590.911,0.000,28.575,116.7,Rolling
1.88000,0,500.423,0.000,28.575,304.5,Rolling
1.88000,1,590.329,0.000,28.575,116.2,Rolling
1.88500,0,498.902,0.000,28.575,304.0,Rolling
1.88500,1,589.750,0.000,28.575,115.7,Rolling
1.89000,0,497.383,0.000,28.575,303.5,Rolling
1.89000,1,589.172,0.000,28.575,115.2,Rolling
1.89500,0,495.866,0.000,28.575,303.1,Rolling
1.89500,1,588.597,0.000,28.575,114.7,Rolling
1.90000,0,494.352,0.000,28.575,302.6,Rolling
1.90000,1,588.025,0.000,28.575,114.2,Rolling
1.90500,0,492.840,0.000,28.575,302.1,Rolling
1.90500,1,587.455,0.000,28.575,113.7,Rolling
1.91000,0,491.331,0.000,28.575,301.6,Rolling
1.91000,1,586.888,0.000,28.575,113.3,Rolling
1.91500,0,489.825,0.000,28.575,301.1,Rolling
1.91500,1,586.323,0.000,28.575,112.8,Rolling
1.92000,0,488.320,0.000,28.575,300.6,Rolling
1.92000,1,585.760,0.000,28.575,112.3,Rolling
1.92500,0,486.818,0.000,28.575,300.1,Rolling
1.92500,1,585.200,0.000,28.575,111.8,Rolling
1.93000,0,485.319,0.000,28.575,299.6,Rolling
1.93000,1,584.642,0.000,28.575,111.3,Rolling
1.93500,0,483.822,0.000,28.575,299.1,Rolling
1.93500,1,584.087,0.000,28.575,110.8,Rolling
1.94000,0,482.328,0.000,28.575,298.6,Rolling
1.94000,1,583.534,0.000,28.575,110.3,Rolling
1.94500,0,480.836,0.000,28.575,298.2,Rolling
1.94500,1,582.984,0.000,28.575,109.8,Rolling
1.95000,0,479.346,0.000,28.575,297.7,Rolling
1.95000,1,582.436,0.000,28.575,109.3,Rolling
1.95500,0,477.859,0.000,28.575,297.2,Rolling
1.95500,1,581.891,0.000,28.575,108.8,Rolling
1.96000,0,476.374,0.000,28.575,296.7,Rolling
1.96000,1,581.348,0.000,28.575,108.3,Rolling
1.96500,0,474.892,0.000,28.575,296.2,Rolling
1.96500,1,580.807,0.000,28.575,107.9,Rolling
1.97000,0,473.413,0.000,28.575,295.7,Rolling
1.97000,1,580.269,0.000,28.575,107.4,Rolling
1.97500,0,471.935,0.000,28.575,295.2,Rolling
1.97500,1,579.733,0.000,28.575,106.9,Rolling
1.98000,0,470.460,0.000,28.575,294.7,Rolling
1.98000,1,579.200,0.000,28.575,106.4,Rolling
1.98500,0,468.988,0.000,28.575,294.2,Rolling
1.98500,1,578.670,0.000,28.575,105.9,Rolling
1.99000,0,467.518,0.000,28.575,293.7,Rolling
1.99000,1,578.141,0.000,28.575,105.4,Rolling
1.99500,0,466.051,0.000,28.575,293.3,Rolling
1.99500,1,577.616,0.000,28.575,104.9,Rolling
2.00000,0,464.586,0.000,28.575,292.8,Rolling
2.00000,1,577.092,0.000,28.575,104.4,Rolling
2.00500,0,463.123,0.000,28.575,292.3,Rolling
2.00500,1,576.571,0.000,28.575,103.9,Rolling
2.01000,0,461.663,0.000,28.575,291.8,Rolling
2.01000,1,576.053,0.000,28.575,103.4,Rolling
2.01500,0,460.205,0.000,28.575,291.3,Rolling
2.01500,1,575.537,0.000,28.575,103.0,Rolling
2.02000,0,458.750,0.000,28.575,290.8,Rolling
2.02000,1,575.023,0.000,28.575,102.5,Rolling
2.02500,0,457.297,0.000,28.575,290.3,Rolling
2.02500,1,574.512,0.000,28.575,102.0,Rolling
2.03000,0,455.847,0.000,28.575,289.8,Rolling
2.03000,1,574.004,0.000,28.575,101.5,Rolling
2.03500,0,454.399,0.000,28.575,289.3,Rolling
2.03500,1,573.497,0.000,28.575,101.0,Rolling
2.04000,0,452.954,0.000,28.575,288.8,Rolling
2.04000,1,572.994,0.000,28.575,100.5,Rolling
2.04500,0,451.511,0.000,28.575,288.3,Rolling
2.04500,1,572.492,0.000,28.575,100.0,Rolling
2.05000,0,450.070,0.000,28.575,287.9,Rolling
2.05000,1,571.993,0.000,28.575,99.5,Rolling
2.05500,0,448.632,0.000,28.575,287.4,Rolling
2.05500,1,571.497,0.000,28.575,99.0,Rolling
2.06000,0,447.197,0.000,28.575,286.9,Rolling
2.06000,1,571.003,0.000,28.575,98.5,Rolling
2.06500,0,445.763,0.000,28.575,286.4,Rolling
2.06500,1,570.512,0.000,28.575,98.1,Rolling
2.07000,0,444.333,0.000,28.575,285.9,Rolling
2.07000,1,570.023,0.000,28.575,97.6,Rolling
2.07500,0,442.904,0.000,28.575,285.4,Rolling
2.07500,1,569.536,0.000,28.575,97.1,Rolling
2.08000,0,441.479,0.000,28.575,284.9,Rolling
2.08000,1,569.052,0.000,28.575,96.6,Rolling
2.08500,0,440.055,0.000,28.575,284.4,Rolling
2.08500,1,568.570,0.000,28.575,96.1,Rolling
2.09000,0,438.634,0.000,28.575,283.9,Rolling
2.09000,1,568.091,0.000,28.575,95.6,Rolling
2.09500,0,437.216,0.000,28.575,283.4,Rolling
2.09500,1,567.614,0.000,28.575,95.1,Rolling
2.10000,0,435.800,0.000,28.575,283.0,Rolling
2.10000,1,567.140,0.000,28.575,94.6,Rolling
2.10500,0,434.386,0.000,28.575,282.5,Rolling
2.10500,1,566.668,0.000,28.575,94.1,Rolling
2.11000,0,432.975,0.000,28.575,282.0,Rolling
2.11000,1,566.199,0.000,28.575,93.6,Rolling
2.11500,0,431.567,0.000,28.575,281.5,Rolling
2.11500,1,565.732,0.000,28.575,93.1,Rolling
2.12000,0,430.160,0.000,28.575,281.0,Rolling
2.12000,1,565.267,0.000,28.575,92.7,Rolling
2.12500,0,428.757,0.000,28.575,280.5,Rolling
2.12500,1,564.805,0.000,28.575,92.2,Rolling
2.13000,0,427.355,0.000,28.575,280.0,Rolling
2.13000,1,564.346,0.000,28.575,91.7,Rolling
2.13500,0,425.957,0.000,28.575,279.5,Rolling
2.13500,1,563.888,0.000,28.575,91.2,Rolling
2.14000,0,424.560,0.000,28.575,279.0,Rolling
2.14000,1,563.434,0.000,28.575,90.7,Rolling
2.14500,0,423.166,0.000,28.575,278.5,Rolling
2.14500,1,562.981,0.000,28.575,90.2,Rolling
2.15000,0,421.775,0.000,28.575,278.1,Rolling
2.15000,1,562.532,0.000,28.575,89.7,Rolling
2.15500,0,420.386,0.000,28.575,277.6,Rolling
2.15500,1,562.084,0.000,28.575,89.2,Rolling
2.16000,0,418.999,0.000,28.575,277.1,Rolling
2.16000,1,561.639,0.000,28.575,88.7,Rolling
2.16500,0,417.615,0.000,28.575,276.6,Rolling
2.16500,1,561.197,0.000,28.575,88.2,Rolling
2.17000,0,416.233,0.000,28.575,276.1,Rolling
2.17000,1,560.757,0.000,28.575,87.8,Rolling
2.17500,0,414.854,0.000,28.575,275.6,Rolling
2.17500,1,560.319,0.000,28.575,87.3,Rolling
2.18000,0,413.477,0.000,28.575,275.1,Rolling
2.18000,1,559.884,0.000,28.575,86.8,Rolling
2.18500,0,412.103,0.000,28.575,274.6,Rolling
2.18500,1,559.452,0.000,28.575,86.3,Rolling
2.19000,0,410.731,0.000,28.575,274.1,Rolling
2.19000,1,559.021,0.000,28.575,85.8,Rolling
2.19500,0,409.362,0.000,28.575,273.6,Rolling
2.19500,1,558.594,0.000,28.575,85.3,Rolling
2.20000,0,407.995,0.000,28.575,273.1,Rolling
2.20000,1,558.168,0.000,28.575,84.8,Rolling
2.20500,0,406.630,0.000,28.575,272.7,Rolling
2.20500,1,557.746,0.000,28.575,84.3,Rolling
2.21000,0,405.268,0.000,28.575,272.2,Rolling
2.21000,1,557.325,0.000,28.575,83.8,Rolling
2.21500,0,403.909,0.000,28.575,271.7,Rolling
2.21500,1,556.907,0.000,28.575,83.3,Rolling
2.22000,0,402.552,0.000,28.575,271.2,Rolling
2.22000,1,556.492,0.000,28.575,82.9,Rolling
2.22500,0,401.197,0.000,28.575,270.7,Rolling
2.22500,1,556.079,0.000,28.575,82.4,Rolling
2.23000,0,399.845,0.000,28.575,270.2,Rolling
2.23000,1,555.668,0.000,28.575,81.9,Rolling
2.23500,0,398.495,0.000,28.575,269.7,Rolling
2.23500,1,555.260,0.000,28.575,81.4,Rolling
2.24000,0,397.147,0.000,28.575,269.2,Rolling
2.24000,1,554.854,0.000,28.575,80.9,Rolling
2.24500,0,395.803,0.000,28.575,268.7,Rolling
2.24500,1,554.451,0.000,28.575,80.4,Rolling
2.25000,0,394.460,0.000,28.575,268.2,Rolling
2.25000,1,554.050,0.000,28.575,79.9,Rolling
2.25500,0,393.120,0.000,28.575,267.8,Rolling
2.25500,1,553.652,0.000,28.575,79.4,Rolling
2.26000,0,391.783,0.000,28.575,267.3,Rolling
2.26000,1,553.256,0.000,28.575,78.9,Rolling
2.26500,0,390.448,0.000,28.575,266.8,Rolling
2.26500,1,552.863,0.000,28.575,78.4,Rolling
2.27000,0,389.115,0.000,28.575,266.3,Rolling
2.27000,1,552.472,0.000,28.575,77.9,Rolling
2.27500,0,387.785,0.000,28.575,265.8,Rolling
2.27500,1,552.083,0.000,28.575,77.5,Rolling
2.28000,0,386.457,0.000,28.575,265.3,Rolling
2.28000,1,551.697,0.000,28.575,77.0,Rolling
2.28500,0,385.132,0.000,28.575,264.8,Rolling
2.28500,1,551.314,0.000,28.575,76.5,Rolling
2.29000,0,383.809,0.000,28.575,264.3,Rolling
2.29000,1,550.933,0.000,28.575,76.0,Rolling
2.29500,0,382.488,0.000,28.575,263.8,Rolling
2.29500,1,550.554,0.000,28.575,75.5,Rolling
2.30000,0,381.171,0.000,28.575,263.3,Rolling
2.30000,1,550.178,0.000,28.575,75.0,Rolling
2.30500,0,379.855,0.000,28.575,262.8,Rolling
2.30500,1,549.804,0.000,28.575,74.5,Rolling
2.31000,0,378.542,0.000,28.575,262.4,Rolling
2.31000,1,549.432,0.000,28.575,74.0,Rolling
2.31500,0,377.231,0.000,28.575,261.9,Rolling
2.31500,1,549.064,0.000,28.575,73.5,Rolling
2.32000,0,375.923,0.000,28.575,261.4,Rolling
2.32000,1,548.697,0.000,28.575,73.0,Rolling
2.32500,0,374.618,0.000,28.575,260.9,Rolling
2.32500,1,548.333,0.000,28.575,72.6,Rolling
2.33000,0,373.314,0.000,28.575,260.4,Rolling
2.33000,1,547.972,0.000,28.575,72.1,Rolling
2.33500,0,372.014,0.000,28.575,259.9,Rolling
2.33500,1,547.612,0.000,28.575,71.6,Rolling
2.34000,0,370.715,0.000,28.575,259.4,Rolling
2.34000,1,547.256,0.000,28.575,71.1,Rolling
2.34500,0,369.420,0.000,28.575,258.9,Rolling
2.34500,1,546.902,0.000,28.575,70.6,Rolling
2.35000,0,368.126,0.000,28.575,258.4,Rolling
2.35000,1,546.550,0.000,28.575,70.1,Rolling
2.35500,0,366.835,0.000,28.575,257.9,Rolling
2.35500,1,546.201,0.000,28.575,69.6,Rolling
2.36000,0,365.547,0.000,28.575,257.5,Rolling
2.36000,1,545.854,0.000,28.575,69.1,Rolling
2.36500,0,364.261,0.000,28.575,257.0,Rolling
2.36500,1,545.509,0.000,28.575,68.6,Rolling
2.37000,0,362.977,0.000,28.575,256.5,Rolling
2.37000,1,545.168,0.000,28.575,68.1,Rolling
2.37500,0,361.696,0.000,28.575,256.0,Rolling
2.37500,1,544.828,0.000,28.575,67.7,Rolling
2.38000,0,360.417,0.000,28.575,255.5,Rolling
2.38000,1,544.491,0.000,28.575,67.2,Rolling
2.38500,0,359.141,0.000,28.575,255.0,Rolling
2.38500,1,544.156,0.000,28.575,66.7,Rolling
2.39000,0,357.867,0.000,28.575,254.5,Rolling
2.39000,1,543.824,0.000,28.575,66.2,Rolling
2.39500,0,356.596,0.000,28.575,254.0,Rolling
2.39500,1,543.495,0.000,28.575,65.7,Rolling
2.40000,0,355.327,0.000,28.575,253.5,Rolling
2.40000,1,543.167,0.000,28.575,65.2,Rolling
2.40500,0,354.060,0.000,28.575,253.0,Rolling
2.40500,1,542.843,0.000,28.575,64.7,Rolling
2.41000,0,352.796,0.000,28.575,252.6,Rolling
2.41000,1,542.520,0.000,28.575,64.2,Rolling
2.41500,0,351.535,0.000,28.575,252.1,Rolling
2.41500,1,542.200,0.000,28.575,63.7,Rolling
2.42000,0,350.276,0.000,28.575,251.6,Rolling
2.42000,1,541.883,0.000,28.575,63.2,Rolling
2.42500,0,349.019,0.000,28.575,251.1,Rolling
2.42500,1,541.568,0.000,28.575,62.7,Rolling
2.43000,0,347.765,0.000,28.575,250.6,Rolling
2.43000,1,541.256,0.000,28.575,62.3,Rolling
2.43500,0,346.513,0.000,28.575,250.1,Rolling
2.43500,1,540.946,0.000,28.575,61.8,Rolling
2.44000,0,345.264,0.000,28.575,249.6,Rolling
2.44000,1,540.638,0.000,28.575,61.3,Rolling
2.44500,0,344.017,0.000,28.575,249.1,Rolling
2.44500,1,540.333,0.000,28.575,60.8,Rolling
2.45000,0,342.773,0.000,28.575,248.6,Rolling
2.45000,1,540.030,0.000,28.575,60.3,Rolling
